# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	308026
#@/user_id	81bf718c-31d1-4575-8c56-55f3655d21e4
bu xian liu liang 	不限流量	c=1 d=1 t=164064
bu xian shi 	不現實	c=1 d=1 t=84916
bu xian shi 	不顯示	c=18 d=1 t=289740
bu xian su 	不限宿	c=1 d=1 t=199030
bu xian yu 	不限於	c=1 d=1 t=226363
bu xiang 	不像	c=5 d=1 t=301137
bu xiang 	不想	c=49 d=1.00014 t=300323
bu xiang chi 	不想吃	c=3 d=1 t=262403
bu xiang da 	不想打	c=1 d=1 t=22600
bu xiang dian 	不想點	c=1 d=1 t=56561
bu xiang dong 	不想懂	c=1 d=1 t=232221
bu xiang gai 	不想改	c=1 d=1 t=206461
bu xiang guan 	不相關	c=2 d=1 t=116067
bu xiang huo 	不香火	c=1 d=1 t=272327
bu xiang jia 	不想加	c=1 d=1 t=29286
bu xiang jia ban 	不想加班	c=1 d=1 t=10085
bu xiang kan 	不想看	c=1 d=1 t=15143
bu xiang li 	不想理	c=1 d=1 t=142192
bu xiang mu 	不項目	c=1 d=1 t=268896
bu xiang qu 	不想去	c=3 d=1 t=265952
bu xiang shou 	不享受	c=1 d=1 t=195730
bu xiang shua 	不想刷	c=1 d=1 t=100478
bu xiang shuo 	不想說	c=3 d=1 t=300303
bu xiang wan 	不想玩	c=1 d=1 t=107697
bu xiang xin 	不相信	c=2 d=1 t=111241
bu xiang xin wo 	不相信我	c=1 d=1 t=97274
bu xiang yao 	不想要	c=4 d=1 t=297744
bu xiang ying 	不響應	c=1 d=1 t=126319
bu xiang zai 	不想在	c=1 d=1 t=273212
bu xiang zhu 	不想住	c=2 d=1.97531 t=153246
bu xiang zuo 	不想做	c=1 d=1 t=17873
bu xiao 	不小	c=2 d=1 t=149566
bu xiao xin 	不小心	c=2 d=1 t=197037
bu xie 	不寫	c=6 d=1 t=292814
bu xie 	不屑	c=1 d=1 t=47259
bu xie 	不謝	c=1 d=1 t=119238
bu xie tiao 	不協調	c=0 d=0.1 t=39105
bu xin 	不信	c=11 d=1 t=213878
bu xin ku 	不辛苦	c=1 d=1 t=194523
bu xin teng 	不心疼	c=1 d=1 t=156944
bu xing 	不幸	c=1 d=1 t=113696
bu xing 	不行	c=140 d=1 t=305432
bu xing fu 	不幸福	c=1 d=1 t=218428
bu xiong 	不兇	c=5 d=2.29897 t=43718
bu xiu 	不休	c=0 d=0.1 t=38559
bu xiu 	不修	c=1 d=1.09231 t=115788
bu xiu gai 	不修改	c=1 d=0.0769192 t=308026
bu xiu le 	不休了	c=1 d=1 t=38560
bu xu 	不絮	c=1 d=1 t=269016
bu xu 	不許	c=6 d=1 t=301803
bu xu chi 	不許吃	c=1 d=1 t=177723
bu xu wen 	不許問	c=1 d=1 t=117656
bu xu yao 	不需要	c=25 d=1 t=304581
bu xu yao yao 	不需要要	c=1 d=1 t=165689
bu xuan 	不選	c=1 d=1 t=93638
bu ya 	補牙	c=2 d=1.99005 t=89955
bu yan jin 	不嚴謹	c=1 d=1 t=81790
bu yao 	不要	c=200 d=0.786904 t=308026
bu yao bian 	不要变	c=1 d=1 t=245040
bu yao bu yao 	不要不要	c=6 d=1 t=292342
bu yao du 	不要賭	c=1 d=1 t=114298
bu yao gao 	不要搞	c=1 d=1 t=181048
bu yao guan 	不要管	c=1 d=1 t=153187
bu yao jie 	不要解	c=1 d=1 t=33735
bu yao jin 	不要緊	c=1 d=1 t=162428
bu yao ke qi 	不要客氣	c=1 d=1 t=305112
bu yao lan 	不要懶	c=1 d=1 t=100639
bu yao pa 	不要怕	c=1 d=1 t=124537
bu yao qiu 	不要求	c=1 d=1 t=250605
bu yao shuo 	不要說	c=1 d=1 t=304096
bu yao song 	不要慫	c=1 d=1 t=23796
bu yao ta 	不要她	c=1 d=1 t=10969
bu yao teng 	不腰疼	c=1 d=1 t=201455
bu yao tie 	不要鐵	c=1 d=1 t=14239
bu yao zai 	不要再	c=1 d=1 t=100373
bu yao zhao ji 	不要着急	c=1 d=1 t=113109
bu ye dei 	不也得	c=2 d=1 t=262320
bu ye shi 	不也是	c=3 d=1.00306 t=153483
bu yi 	不一	c=1 d=0.1 t=112129
bu yi 	不易	c=1 d=1 t=107586
bu yi di guo 	不一敵國	c=1 d=1 t=61611
bu yi ding 	不一定	c=21 d=1 t=306679
bu yi ge fu 	不一個服	c=1 d=1 t=112130
bu yi yan 	不一眼	c=2 d=1 t=226423
bu yi yang 	不一樣	c=42 d=1 t=306445
bu yi zhi 	不一致	c=1 d=1 t=59931
bu yin 	不因	c=2 d=1.9802 t=292362
bu ying 	不贏	c=0 d=0.1 t=97658
bu ying dan 	不硬單	c=1 d=1 t=163151
bu ying dang 	不應當	c=1 d=1 t=288488
bu ying gai 	不應該	c=36 d=1 t=269418
bu ying xiang 	不影響	c=5 d=1 t=271466
bu yong 	不用	c=232 d=0.00418549 t=308026
bu yong ba 	不用吧	c=1 d=1 t=46151
bu yong ce 	不用測	c=1 d=1 t=218876
bu yong chi 	不用吃	c=1 d=1 t=205963
bu yong dai 	不用帶	c=1 d=1 t=4950
bu yong deng 	不用等	c=1 d=1 t=268261
bu yong diao 	不用掉	c=1 d=1 t=125686
bu yong gan 	不用幹	c=1 d=1 t=191817
bu yong gen wo 	不用跟我	c=1 d=1 t=158331
bu yong guan 	不用管	c=1 d=1 t=4403
bu yong hao 	不用號	c=1 d=1 t=167926
bu yong jia 	不用加	c=1 d=1 t=254102
bu yong jue de 	不用覺得	c=1 d=1 t=5162
bu yong kai 	不用開	c=1 d=1 t=306283
bu yong kan 	不用看	c=1 d=1 t=26109
bu yong ku 	不用哭	c=1 d=1 t=112657
bu yong la 	不用啦	c=3 d=1 t=228190
bu yong lai 	不用來	c=1 d=1 t=206746
bu yong le ba 	不用樂吧	c=1 d=1 t=246801
bu yong li 	不用理	c=1 d=1 t=249246
bu yong qiang 	不用搶	c=1 d=1 t=132323
bu yong tan 	不用談	c=1 d=1 t=293379
bu yong ti 	不用提	c=1 d=1 t=96563
bu yong wen 	不用問	c=1 d=1 t=96678
bu yong xin 	不用心	c=1 d=1 t=264288
bu yong zuo 	不用做	c=1 d=1 t=251098
bu you yu 	不猶豫	c=1 d=1 t=266091
bu yu 	不予	c=7 d=1 t=250371
bu yu 	不與	c=1 d=0.1 t=34215
bu yu jie feng 	不予解封	c=1 d=1 t=34249
bu yu jie feng 	不與解封	c=1 d=1 t=34216
bu yu yue 	不預約	c=1 d=1 t=255287
bu yuan 	不願	c=6 d=1 t=266753
bu yuan song 	不願送	c=1 d=1 t=52009
bu yuan yi 	不願意	c=3 d=1 t=276406
bu yuan yi gai 	不願意改	c=1 d=1 t=227636
bu yuan yin 	不原因	c=1 d=1 t=213080
bu yun 	不慍	c=1 d=1 t=174113
bu yun xu 	不允許	c=9 d=1 t=265872
bu zai 	不再	c=42 d=0.00600598 t=308026
bu zai 	不在	c=15 d=1 t=292937
bu zai hu 	不在乎	c=4 d=0.0274607 t=308026
bu zai hu qian 	不在乎錢	c=1 d=1 t=205522
bu zai xian 	不在線	c=2 d=1 t=218447
bu zai yi 	不在意	c=1 d=1 t=153459
bu zao 	不早	c=1 d=1 t=305820
bu zao shuo 	不早說	c=1 d=1 t=265591
bu zen me 	不怎麼	c=5 d=1.02678 t=270350
bu zen me hao 	不怎麼好	c=1 d=1 t=115331
bu zen me hui 	不怎麼會	c=1 d=1 t=190681
bu zen me li hai 	不怎麼厲害	c=1 d=1 t=157350
bu zen me yong 	不怎麼用	c=1 d=1 t=238561
bu zhan 	不佔	c=1 d=1 t=22792
bu zhan li 	不佔理	c=1 d=1 t=9275
bu zhan yong 	不佔用	c=1 d=1 t=197716
bu zhan yong ni 	不佔用你	c=1 d=1 t=69431
bu zhang 	不漲	c=1 d=0.1 t=178504
bu zhang 	不長	c=2 d=1 t=264278
bu zhang 	部長	c=3 d=1.96561 t=304108
bu zhang ji 	部長級	c=0 d=0.1 t=162207
bu zhang ji xing 	部長級星	c=1 d=1 t=162208
bu zhang jia 	不漲價	c=1 d=1 t=178505
bu zhao 	不着	c=2 d=1 t=204031
bu zhao ji 	不着急	c=24 d=1 t=287841
bu zhao jing zi 	不照鏡子	c=1 d=1 t=52487
bu zhao ta 	不找他	c=1 d=1 t=208070
bu zhe me 	不這麼	c=2 d=1 t=307789
bu zhe me xiang 	不這麼想	c=1 d=1 t=254289
bu zhe teng 	不折騰	c=2 d=1 t=241842
bu zhe yang 	不這樣	c=1 d=1 t=230990
bu zheng chang 	不正常	c=5 d=1 t=257484
bu zheng jing 	不正經	c=1 d=1 t=174321
bu zheng qian 	不掙錢	c=3 d=1.96079 t=172233
bu zheng qu 	不爭取	c=1 d=1 t=183992
bu zheng que 	不正確	c=4 d=1 t=208222
bu zhi 	不值	c=1 d=1 t=113320
bu zhi 	不止	c=8 d=1 t=273205
bu zhi 	不知	c=1 d=1 t=9064
bu zhi chi 	不支持	c=16 d=0.1 t=299867
bu zhi dao 	不知道	c=326 d=0.0201875 t=308026
bu zhi dao le 	不知道了	c=1 d=1 t=261921
bu zhi dao ne 	不知道呢	c=1 d=1 t=43270
bu zhi dao ta 	不知道他	c=1 d=1 t=173594
bu zhi qing 	不知情	c=0 d=0.1 t=103217
bu zhi yu 	不至於	c=7 d=1 t=245532
bu zhong 	不中	c=0 d=0.1 t=64191
bu zhong 	不重	c=1 d=1 t=100565
bu zhong jiang 	不中獎	c=1 d=1 t=77370
bu zhong shi 	不重視	c=1 d=1 t=229010
bu zhong yao 	不重要	c=13 d=1 t=300446
bu zhou 	步驟	c=8 d=1 t=292181
bu zhu 	不住	c=9 d=1 t=282945
bu zhu ce 	不註冊	c=1 d=1 t=71570
bu zhu dong 	不主動	c=1 d=1 t=181685
bu zhu fang 	不駐防	c=1 d=1 t=147269
bu zhuan 	不轉	c=1 d=1 t=241811
bu zhuan ye 	不專業	c=1 d=1 t=161991
bu zhuang 	不裝	c=0 d=0.1 t=35905
bu zhuang qiang 	不撞牆	c=1 d=1 t=239777
bu zhun 	不準	c=4 d=1 t=211107
bu zhun bei 	不準備	c=1 d=1 t=14758
bu zhun que 	不準確	c=2 d=1 t=291760
bu zhuo 	捕捉	c=3 d=1 t=307843
bu zhuo diao 	不着調	c=1 d=1 t=206548
bu zi dao 	不滋道	c=1 d=1 t=76968
bu zi ji 	不自己	c=2 d=1 t=281041
bu zi ji lai 	不自己來	c=1 d=1 t=102780
bu zi zai 	不自在	c=2 d=1 t=101770
bu zou 	不走	c=8 d=1 t=232294
bu zou 	步驟	c=5 d=1 t=169142
bu zu 	不足	c=12 d=1 t=307612
bu zu yi 	不足以	c=1 d=1 t=247306
bu zuo 	不作	c=0 d=0.1 t=54518
bu zuo 	不做	c=23 d=1 t=291456
bu zuo cheng 	不做成	c=1 d=1 t=102040
bu zuo fan 	不做飯	c=1 d=1 t=285660
bu zuo si 	不作死	c=1 d=1 t=54519
bu zuo wei 	不作爲	c=1 d=1 t=157643
ca 	擦	c=82 d=0.000186888 t=308026
ca ca 	擦擦	c=2 d=0.113042 t=308026
ca ca ca 	擦擦擦	c=3 d=1 t=111958
ca han 	擦汗	c=0 d=0.1 t=55815
ca jian 	擦肩	c=3 d=1.34681 t=299656
ca le 	擦了	c=1 d=0.229925 t=308026
ca le ge ca ca ca 	擦了個擦擦擦	c=1 d=1 t=32085
ca li liao 	擦理療	c=1 d=1 t=155294
ca qian 	擦乾	c=1 d=1 t=262038
ca se de 	擦色的	c=1 d=1 t=213133
cai 	才	c=157 d=0.0640535 t=308026
cai 	採	c=9 d=1.98147 t=271926
cai 	猜	c=20 d=1 t=298980
cai 	菜	c=4 d=1 t=297649
cai 	蔡	c=3 d=1.34473 t=78593
cai 	裁	c=6 d=1 t=273997
cai 	踩	c=6 d=1 t=228727
cai bao 	財報	c=1 d=1.05123 t=108770
cai bu dao 	猜不到	c=1 d=1 t=22874
cai cai 	彩彩	c=3 d=2.7974 t=81179
cai cai 	猜猜	c=1 d=1 t=211715
cai cai 	菜菜	c=1 d=1 t=58575
cai ce 	猜測	c=24 d=0.00114197 t=308026
cai chan 	財產	c=1 d=1 t=300532
cai chang 	才長	c=1 d=1 t=5218
cai chou 	才丑	c=2 d=1.98511 t=110881
cai chu 	猜出	c=1 d=1 t=190092
cai chu lai 	纔出來	c=1 d=1 t=111767
cai dan 	彩蛋	c=2 d=1 t=233359
cai dan 	菜單	c=31 d=0.647265 t=308026
cai dan lan 	菜單欄	c=1 d=1 t=304973
cai dan li 	菜單裏	c=2 d=1 t=116929
cai dan shang 	菜單上	c=1 d=0.000296045 t=308026
cai dan zhong 	菜單中	c=2 d=1 t=241571
cai dao 	猜到	c=2 d=1 t=180838
cai dao 	纔到	c=1 d=1 t=91194
cai dao 	菜刀	c=1 d=1 t=27044
cai dian 	彩電	c=1 d=1 t=54334
cai dui 	纔對	c=5 d=1 t=133831
cai fa xian 	才發現	c=1 d=0.1 t=300589
cai fang 	採訪	c=1 d=1 t=119752
cai fang xin 	才放心	c=1 d=1 t=252445
cai fu 	財富	c=1 d=1 t=236700
cai fu tong 	財付通	c=1 d=1 t=77282
cai gao ding 	才搞定	c=1 d=1 t=134324
cai gou 	採購	c=4 d=2.78275 t=304168
cai gou bu 	採購部	c=2 d=1.89137 t=304137
cai guai 	纔怪	c=1 d=0.1 t=295692
cai hao 	纔好	c=2 d=1.99005 t=206415
cai hong 	彩虹	c=0 d=0.1 t=147972
cai hong tiao 	彩虹條	c=1 d=1 t=147973
cai hui 	纔會	c=14 d=1 t=282878
cai ji 	採集	c=54 d=9.70776e-05 t=308026
cai ji tian 	採集田	c=1 d=1 t=102546
cai ji tie 	採集鐵	c=1 d=1 t=216296
cai jing 	財經	c=1 d=1 t=56806
cai ke yi 	纔可以	c=7 d=1 t=241038
cai kuang 	採礦	c=1 d=1.0802 t=245935
cai lai 	纔來	c=1 d=1 t=276680
cai lai le 	纔來了	c=1 d=1 t=33269
cai le 	裁了	c=4 d=1 t=228725
cai le 	踩了	c=1 d=1 t=54433
cai liao 	材料	c=54 d=0.000100034 t=308026
cai lu 	財路	c=1 d=1 t=111425
cai ming 	菜名	c=1 d=1 t=27490
cai ming bai 	才明白	c=1 d=1 t=154481
cai na 	採納	c=0 d=0.1 t=15758
cai na yu 	採納與	c=1 d=1 t=15759
cai neng 	才能	c=57 d=0.182684 t=308026
cai neng yong 	才能用	c=1 d=1 t=118415
cai nv le 	材女樂	c=0 d=0.1 t=113166
cai pan 	裁判	c=11 d=3.89253 t=231084
cai piao 	彩票	c=1 d=1 t=111419
cai qu 	採取	c=1 d=1 t=265576
cai qu 	纔去	c=3 d=1 t=302540
cai rong 	採融	c=11 d=1.42611 t=273195
cai rong 	猜融	c=1 d=1 t=271191
cai se 	彩色	c=1 d=1 t=155319
cai shen 	財神	c=1 d=1 t=239439
cai shi 	纔是	c=24 d=1 t=307003
cai shuo 	才說	c=1 d=1 t=202027
cai suan 	纔算	c=2 d=1 t=248166
cai wu 	財務	c=13 d=1.2739 t=285208
cai wu 	財物	c=1 d=1 t=231762
cai wu zi you 	財務自由	c=1 d=1 t=142225
cai xi 	菜系	c=1 d=1 t=27481
cai xiang qi lai 	才想起來	c=1 d=1 t=111788
cai xing 	才行	c=3 d=1 t=266433
cai yao 	菜餚	c=1 d=1 t=85098
cai yin 	採音	c=1 d=1 t=77534
cai yong 	採用	c=11 d=1 t=303060
cai you 	纔有	c=6 d=1 t=198739
cai yuan zi 	菜園子	c=1 d=1 t=147183
cai zheng 	財政	c=1 d=1 t=90679
cai zheng ju 	財政局	c=1 d=1 t=90680
cai zhi 	材質	c=2 d=1.99005 t=273603
cai zhi dao 	才知道	c=1 d=1 t=216359
cai zhu 	財主	c=2 d=1 t=307298
cai zhua zhu 	才抓住	c=1 d=1 t=216127
cai zuo 	菜做	c=1 d=1 t=52597
can 	參	c=4 d=1.00084 t=274867
can 	慘	c=4 d=1 t=185314
can 	殘	c=6 d=9.65934e-05 t=308026
can 	餐	c=4 d=1 t=273375
can chan 	參禪	c=3 d=1.09778 t=36974
can fei 	餐費	c=1 d=1 t=112976
can geng leng zhi 	殘羹冷炙	c=1 d=1 t=27535
can guan 	餐館	c=1 d=1 t=265100
can hu 	參互	c=1 d=1 t=48359
can hui 	參會	c=1 d=0.00137404 t=308026
can jia 	參加	c=26 d=1.00304 t=306223
can jia ai 	參加愛	c=4 d=1 t=249332
can jian 	參見	c=5 d=1 t=237708
can kao 	參考	c=20 d=1 t=304283
can kao xing 	參考性	c=1 d=1 t=120513
can ku 	殘酷	c=1 d=1 t=242881
can kui 	慚愧	c=1 d=1 t=201426
can le 	殘了	c=1 d=1 t=288762
can lie 	慘烈	c=0 d=0.1 t=32364
can liu 	殘留	c=1 d=1 t=231413
can piao 	餐票	c=1 d=1 t=77974
can ren 	殘忍	c=2 d=1 t=139799
can sai 	參賽	c=4 d=1 t=199439
can shi 	蠶食	c=2 d=1.99005 t=124442
can shi lu 	參拾陸	c=1 d=1 t=90631
can shu 	參數	c=49 d=0.0026207 t=308026
can shu ming 	參數名	c=1 d=1 t=235037
can shu zhi 	參數值	c=1 d=1 t=157454
can si bei 	蠶絲被	c=1 d=1 t=216382
can tian 	殘田	c=1 d=9.80532e-05 t=308026
can ting 	餐廳	c=2 d=1 t=167006
can yu 	參與	c=27 d=1 t=299301
can yu lv 	參與率	c=1 d=1 t=138227
can yu ren 	參與人	c=1 d=1 t=79377
can yuan 	參院	c=0 d=0.1 t=37220
can zhan 	參展	c=1 d=1 t=5954
can zhan 	參戰	c=4 d=1.69768 t=75202
can zhao 	參照	c=3 d=1 t=240050
cang 	蒼	c=0 d=0.1 t=57732
cang 	藏	c=6 d=1 t=293672
cang bai 	蒼白	c=1 d=1 t=121902
cang cu 	倉促	c=1 d=1 t=79597
cang ku 	倉庫	c=5 d=0.0797309 t=308026
cang ku wai 	倉庫外	c=3 d=2.33455 t=227792
cang kuang 	倉怳	c=1 d=1 t=227927
cang lao shi 	蒼老師	c=1 d=1 t=57733
cang le 	藏了	c=1 d=1 t=92559
cang ying 	蒼蠅	c=2 d=1.00134 t=68353
cang yue 	蒼月	c=1 d=1 t=275037
cang zhe 	藏着	c=0 d=0.1 t=11155
cang zhe ye zhe 	藏着掖着	c=1 d=1 t=11156
cao 	操	c=2 d=1 t=167255
cao 	曹	c=1 d=1 t=241214
cao 	槽	c=2 d=1 t=270752
cao 	糙	c=4 d=1 t=89585
cao 	艹	c=62 d=1.9802 t=277855
cao 	草	c=2 d=1 t=298155
cao cao 	草草	c=1 d=1 t=72241
cao hua 	草花	c=1 d=1 t=34831
cao shu 	草書	c=1 d=1 t=65238
cao tu 	草圖	c=1 d=1 t=7784
cao xin 	操心	c=1 d=1 t=220374
cao yao 	草藥	c=4 d=1 t=263750
cao yi 	曹姨	c=1 d=1 t=61280
cao yun jin 	曹雲金	c=1 d=1 t=245643
cao zu 	曹族	c=1 d=1 t=129656
cao zuo 	操作	c=95 d=0.000185029 t=308026
cao zuo guo 	操作過	c=1 d=1 t=129657
cao zuo le 	操作了	c=1 d=1 t=201765
cao zuo ren 	操作人	c=1 d=1 t=77860
cao zuo shang 	操作上	c=1 d=1 t=66456
cao zuo xi tong 	操作系統	c=3 d=1 t=298024
ce 	測	c=140 d=1 t=307898
ce 	策	c=2 d=1 t=98728
ce bian 	側邊	c=1 d=1 t=256997
ce bu wan 	測不玩	c=1 d=1 t=175231
ce ce 	測測	c=15 d=1 t=289468
ce chu lai 	測出來	c=5 d=1 t=145436
ce chua li 	測欻裏	c=1 d=1 t=175484
ce guo le 	測過了	c=1 d=1 t=264292
ce hao 	測好	c=3 d=1 t=178557
ce hu 	測胡	c=2 d=1 t=291071
ce hua 	側滑	c=1 d=1 t=117447
ce hua 	測劃	c=3 d=1.53526 t=117571
ce hua 	策劃	c=95 d=0.210136 t=308026
ce hua kou 	策劃口	c=1 d=1 t=16235
ce hua li 	策劃裏	c=1 d=1 t=96529
ce hua quan 	策劃圈	c=1 d=1 t=143503
ce hua qun 	策劃羣	c=1 d=0.1 t=238404
ce hua wen dang 	策劃文檔	c=1 d=1 t=291085
ce hua zu 	策劃組	c=2 d=1 t=243275
ce ke 	側刻	c=2 d=1.90032 t=105316
ce le 	策勒	c=2 d=1 t=142880
ce le xia 	測了下	c=1 d=1 t=158494
ce lu 	側錄	c=1 d=1 t=299569
ce lve 	策略	c=58 d=4.90593 t=299618
ce lve xing 	策略性	c=3 d=1.00206 t=135768
ce mian 	側面	c=1 d=1 t=288795
ce ping 	測評	c=8 d=1 t=303714
ce shang 	測上	c=1 d=1 t=175829
ce shi 	測試	c=615 d=0.348052 t=308026
ce shi ban 	測試版	c=5 d=2.47284 t=250091
ce shi bang 	測試棒	c=1 d=1 t=29280
ce shi bao 	測試包	c=2 d=1 t=43271
ce shi bu 	測試部	c=1 d=1 t=89577
ce shi ce shi 	測試測試	c=1 d=1 t=96212
ce shi chu lai 	測試出來	c=1 d=1 t=262819
ce shi fu 	測試服	c=12 d=1 t=293810
ce shi huan jing 	測試環境	c=2 d=1 t=303458
ce shi ji 	測試及	c=3 d=0.213312 t=308026
ce shi ji 	測試機	c=16 d=1 t=302095
ce shi ji shang 	測試機上	c=1 d=1 t=15809
ce shi jie 	測試姐	c=1 d=1 t=243648
ce shi yong 	測試用	c=1 d=1 t=285412
ce shi yong hu yao 	測試用戶要	c=1 d=1 t=281908
ce shi yuan 	測試員	c=6 d=1.98022 t=176004
ce shi zhong 	測試中	c=1 d=1 t=65801
ce shu 	冊數	c=1 d=1 t=87756
ce si 	測死	c=1 d=1 t=20393
ce su 	測速	c=14 d=2.57404 t=232334
ce suan 	測算	c=1 d=1 t=125440
ce suo 	廁所	c=3 d=1 t=198699
ce wan 	側彎	c=1 d=1 t=174425
ce xia lai 	測下來	c=2 d=1 t=125696
ce yi xia 	測一下	c=3 d=1 t=260699
ce zhe 	測着	c=1 d=1 t=20450
ceng 	層	c=53 d=1 t=307334
ceng 	蹭	c=9 d=1 t=290568
ceng ceng 	層層	c=1 d=1 t=186631
ceng ceng 	蹭蹭	c=1 d=1 t=222616
ceng ci 	層次	c=1 d=1 t=227754
ceng ji 	層級	c=4 d=1 t=185038
ceng jing 	曾經	c=4 d=1 t=297140
ceng jing you 	曾經有	c=1 d=1 t=97032
ceng mian 	層面	c=9 d=1 t=264528
ceng shu 	層數	c=3 d=1 t=95495
ceng wang 	蹭網	c=1 d=1 t=28477
ceng yi ceng 	蹭一蹭	c=2 d=1 t=196855
cha 	叉	c=3 d=1 t=274235
cha 	差	c=38 d=0.00344797 t=308026
cha 	插	c=14 d=1.43823 t=295327
cha 	查	c=202 d=0.690114 t=308026
cha 	茬	c=0 d=0.1 t=160062
cha 	茶	c=3 d=1 t=288096
cha bao 	茶包	c=1 d=1 t=264070
cha bi 	查比	c=1 d=1 t=222454
cha bie 	差別	c=12 d=1 t=288611
cha bu chu lai 	查不出來	c=1 d=1 t=155826
cha bu dao 	查不到	c=7 d=1 t=297898
cha bu duo 	差不多	c=62 d=1.19303 t=307597
cha cha 	查查	c=15 d=1 t=306418
cha chu lai 	查出來	c=2 d=1 t=223255
cha dao 	查到	c=9 d=1.00027 t=296578
cha de 	差得	c=1 d=1 t=226148
cha dian 	差點	c=10 d=1.00118 t=264937
cha dun 	查盾	c=1 d=1 t=187691
cha duo shao 	差多少	c=1 d=1 t=119897
cha e 	差額	c=1 d=1 t=163534
cha hua 	插畫	c=2 d=1.94176 t=55806
cha ji 	茶几	c=1 d=1 t=104863
cha jia 	差價	c=1 d=1 t=250724
cha jian 	插件	c=11 d=1 t=285012
cha ju 	差距	c=3 d=1.00017 t=271020
cha ju 	插句	c=3 d=1 t=269283
cha kan 	查看	c=33 d=0.207076 t=308026
cha kan shu xing 	查看屬性	c=1 d=1 t=8848
cha le 	查了	c=4 d=1 t=306822
cha lou 	茶樓	c=3 d=2.76253 t=97962
cha ming 	查明	c=2 d=1 t=254516
cha ming zi 	查名字	c=1 d=1 t=223253
cha pin 	茶品	c=2 d=1 t=227318
cha ping 	差評	c=6 d=1 t=266787
cha ru 	插入	c=1 d=1 t=24084
cha shou 	插手	c=1 d=1 t=154340
cha tu 	插圖	c=1 d=1 t=55799
cha wan 	查完	c=1 d=1 t=95293
cha xia 	查下	c=2 d=0.1 t=290239
cha xia lai 	查下來	c=1 d=1 t=213388
cha xiao 	插銷	c=1 d=1 t=236030
cha xun 	查詢	c=20 d=0.00170362 t=308026
cha xun dang qian 	查詢當前	c=1 d=1 t=187692
cha xun zhuang tai 	查詢狀態	c=1 d=1 t=262214
cha yi 	差異	c=19 d=1 t=269588
cha yi xia 	查一下	c=7 d=0.327915 t=308026
cha zai 	插在	c=1 d=1 t=172926
cha zhao 	查找	c=2 d=1 t=270611
cha zhe 	插着	c=2 d=1 t=298831
cha zhi 	差值	c=2 d=1.67032 t=34241
cha zuo 	插座	c=1 d=1 t=236032
chai 	拆	c=28 d=1 t=246467
chai 	柴	c=1 d=1 t=28744
chai 	釵	c=1 d=1 t=68290
chai bu chu lai 	拆不出來	c=1 d=1 t=240222
chai cheng 	拆成	c=4 d=1 t=213678
chai chu lai 	拆出來	c=1 d=1 t=225924
chai chuan 	拆穿	c=1 d=1 t=90278
chai chuan ni 	拆穿你	c=1 d=1 t=28713
chai fen 	拆分	c=9 d=1 t=258970
chai feng 	拆封	c=4 d=1 t=267213
chai ji 	拆機	c=1 d=1 t=289604
chai kai 	拆開	c=2 d=0.1 t=285997
chai le 	拆了	c=6 d=1 t=202277
chai qian 	差遣	c=1 d=1 t=66868
chai qian 	拆遷	c=3 d=0.1 t=203360
chai qian dui 	拆遷隊	c=1 d=1 t=203361
chai shi 	差事	c=1 d=1 t=304140
chan 	產	c=1 d=1 t=164889
chan 	禪	c=1 d=1 t=66859
chan 	鏟	c=1 d=1 t=112038
chan 	饞	c=3 d=1 t=182037
chan chu 	產出	c=27 d=1 t=297492
chan chu li 	產出裏	c=1 d=1 t=147348
chan dou 	顫抖	c=1 d=1 t=6391
chan fang 	產房	c=3 d=2.93635 t=176842
chan hou 	產後	c=1 d=1 t=300486
chan liang 	產量	c=9 d=3.89704 t=152137
chan luan 	產卵	c=0 d=0.1 t=92378
chan pi 	諂俾	c=1 d=1 t=148301
chan pin 	產品	c=200 d=1.59452 t=306013
chan pin guan li 	產品管理	c=1 d=1 t=75507
chan pin jing li 	產品經理	c=2 d=1 t=105087
chan pin shang 	產品上	c=1 d=1 t=194667
chan pin she ji 	產品設計	c=0 d=0.1 t=297499
chan pin she ji shang 	產品設計上	c=1 d=1 t=297500
chan pin xian 	產品線	c=1 d=1 t=40509
chan ping 	剷平	c=5 d=1 t=227334
chan qian 	產前	c=1 d=1 t=201541
chan quan 	產權	c=2 d=1 t=141041
chan shang 	纏上	c=1 d=1 t=51408
chan sheng 	產生	c=35 d=1 t=300077
chan wu 	產物	c=1 d=1 t=55495
chan xun 	諂徇	c=1 d=1 t=246149
chan zhe 	摻着	c=1 d=1 t=273357
chan zhe 	纏着	c=0 d=0.1 t=170077
chan zhe ni 	纏着你	c=1 d=1 t=170078
chan zi 	鏟子	c=1 d=1 t=85704
chang 	償	c=1 d=1 t=200134
chang 	唱	c=9 d=1.97045 t=140708
chang 	場	c=5 d=1 t=210045
chang 	常	c=4 d=1.98511 t=248552
chang 	廠	c=1 d=1 t=275035
chang 	長	c=23 d=1 t=299113
chang an 	長安	c=4 d=3.9118 t=303378
chang an 	長按	c=15 d=1 t=307919
chang chang 	嘗嘗	c=2 d=1 t=288034
chang cheng 	長城	c=4 d=2.73833 t=283949
chang chun 	長春	c=1 d=1 t=301285
chang di 	場地	c=4 d=1 t=195913
chang du 	長度	c=15 d=1 t=284019
